chain,customer_id,order_number,restaurant_id,restaurant_city,restaurant_state,restaurant_zip_code,order_purchase_date,order_purchase_time,time_of_day,order_month,order_month_name,order_year,season,order_purchase_method,coupon_used,alcohol_purchased,gender,has_children,item_number,item_description,item_code,item_category,quantity,menu_price,item_total_cost,Profit,order_total_cost
ABC,ABC2024000025,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,Yes,12,Grilled steak salad,12_Grilled steak salad,Salads,2,4,9,2117,2231
ABC,ABC2024000026,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,Yes,34,Toasted Ravioli,34_Toasted Ravioli,Pasta,7,4,30,2095,2231
ABC,ABC2024000027,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,No,37,Baked Ziti,37_Baked Ziti,Pasta,7,4,30,2095,2231
ABC,ABC2024000028,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,Yes,37,Baked Ziti,37_Baked Ziti,Pasta,8,4,35,2091,2231
ABC,ABC2024000029,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,No,47,Feta Fingers,47_Feta Fingers,Appetizers,1,10,10,2116,2231
ABC,ABC2024000030,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,No,23,Pizza Sub,23_Pizza Sub,Pizza,2,8,15,2110,2231
ABC,ABC2024000031,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,Yes,7,Simple Waldorf Salad,7_Simple Waldorf Salad,Salads,1,1,1,2124,2231
ABC,ABC2024000032,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,No,27,Create Your Own Pizza,27_Create Your Own Pizza,Pizza,6,4,26,2100,2231
ABC,ABC2024000033,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,Yes,30,All Meat Stuffed Pizza Slice,30_All Meat Stuffed Pizza Slice,Pizza,5,2,11,2115,2231
ABC,ABC2024000034,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,Yes,24,White Pizza,24_White Pizza,Pizza,4,4,17,2108,2231
ABC,ABC2024000035,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,No,10,Wedge Salad with Blue Cheese Dressing,10_Wedge Salad with Blue Cheese Dressing,Salads,6,1,6,2119,2231
ABC,ABC2024000036,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,Yes,18,Hot Cocoa,18_Hot Cocoa,Beverages,4,5,22,2104,2231
ABC,ABC2024000037,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,No,4,Classic Cobb Salad,4_Classic Cobb Salad,Salads,5,3,16,2109,2231
ABC,ABC2024000038,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,Yes,45,Garlic Bread,45_Garlic Bread,Appetizers,4,8,30,2095,2231
ABC,ABC2024000039,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,No,43,Reuben sandwich,43_Reuben sandwich,Sandwiches,8,9,69,2056,2231
ABC,ABC2024000040,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,No,25,Two Topping Pizza,25_Two Topping Pizza,Pizza,7,10,68,2057,2231
ABC,ABC2024000041,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,Yes,24,White Pizza,24_White Pizza,Pizza,2,4,9,2117,2231
ABC,ABC2024000042,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,No,36,Penne Alla Vodka,36_Penne Alla Vodka,Pasta,3,5,16,2109,2231
ABC,ABC2024000043,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,Yes,34,Toasted Ravioli,34_Toasted Ravioli,Pasta,4,4,17,2108,2231
ABC,ABC2024000044,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,Yes,2,Shrimp and Lentil Bowls,2_Shrimp and Lentil Bowls,Salads,4,6,26,2100,2231
ABC,ABC2024000045,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,No,41,Cubano sandwich,41_Cubano sandwich,Sandwiches,1,6,6,2119,2231
ABC,ABC2024000046,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,Yes,7,Simple Waldorf Salad,7_Simple Waldorf Salad,Salads,6,1,6,2119,2231
ABC,ABC2024000047,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,No,8,Turkey Pinto Bean Salad,8_Turkey Pinto Bean Salad,Salads,1,3,3,2122,2231
ABC,ABC2024000048,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,No,10,Wedge Salad with Blue Cheese Dressing,10_Wedge Salad with Blue Cheese Dressing,Salads,3,1,3,2122,2231
ABC,ABC2024000049,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,Yes,25,Two Topping Pizza,25_Two Topping Pizza,Pizza,3,10,29,2096,2231
ABC,ABC2024000050,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,Yes,48,Breadsticks,48_Breadsticks,Appetizers,3,5,16,2109,2231
ABC,ABC2024000051,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,No,15,Lemonade,15_Lemonade,Beverages,6,3,19,2106,2231
ABC,ABC2024000052,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,Yes,3,Pork Salad,3_Pork Salad,Salads,2,8,15,2110,2231
ABC,ABC2024000053,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,No,13,Quinoa Salad,13_Quinoa Salad,Salads,1,1,1,2124,2231
ABC,ABC2024000054,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,Yes,1,Avocado Salad,1_Avocado Salad,Salads,2,6,13,2112,2231
ABC,ABC2024000055,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,No,10,Wedge Salad with Blue Cheese Dressing,10_Wedge Salad with Blue Cheese Dressing,Salads,2,1,2,2123,2231
ABC,ABC2024000056,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,No,44,Baloney Sandwich,44_Baloney Sandwich,Sandwiches,5,4,22,2104,2231
ABC,ABC2024000057,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,Yes,18,Hot Cocoa,18_Hot Cocoa,Beverages,6,5,32,2093,2231
ABC,ABC2024000058,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,No,45,Garlic Bread,45_Garlic Bread,Appetizers,7,8,53,2073,2231
ABC,ABC2024000059,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,Yes,31,Green Pepper and Onion Pizza Roll,31_Green Pepper and Onion Pizza Roll,Pizza,2,11,22,2104,2231
ABC,ABC2024000060,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,No,47,Feta Fingers,47_Feta Fingers,Appetizers,4,10,39,2087,2231
ABC,ABC2024000061,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,Yes,15,Lemonade,15_Lemonade,Beverages,4,3,13,2112,2231
ABC,ABC2024000062,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,Yes,45,Garlic Bread,45_Garlic Bread,Appetizers,8,8,60,2065,2231
ABC,ABC2024000063,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,No,2,Shrimp and Lentil Bowls,2_Shrimp and Lentil Bowls,Salads,3,6,19,2106,2231
ABC,ABC2024000064,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,No,14,Coffee,14_Coffee,Beverages,8,6,52,2074,2231
ABC,ABC2024000065,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,Yes,20,Pizza Cookie,20_Pizza Cookie,Pizza,1,6,6,2119,2231
ABC,ABC2024000066,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,Yes,34,Toasted Ravioli,34_Toasted Ravioli,Pasta,1,4,4,2121,2231
ABC,ABC2024000067,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,No,18,Hot Cocoa,18_Hot Cocoa,Beverages,2,5,11,2115,2231
ABC,ABC2024000068,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,No,26,Three Or More Topping Pizza,26_Three Or More Topping Pizza,Pizza,2,2,4,2121,2231
ABC,ABC2024000069,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,Yes,21,Pizza Blanca,21_Pizza Blanca,Pizza,3,4,13,2112,2231
ABC,ABC2024000070,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,No,30,All Meat Stuffed Pizza Slice,30_All Meat Stuffed Pizza Slice,Pizza,5,2,11,2115,2231
ABC,ABC2024000071,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,Yes,23,Pizza Sub,23_Pizza Sub,Pizza,8,8,60,2065,2231
ABC,ABC2024000072,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,No,26,Three Or More Topping Pizza,26_Three Or More Topping Pizza,Pizza,8,2,17,2108,2231
ABC,ABC2024000073,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,Yes,35,American Chop Suey,35_American Chop Suey,Pasta,5,2,11,2115,2231
ABC,ABC2024000074,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,Yes,33,Cincinnati Chili,33_Cincinnati Chili,Pasta,5,2,11,2115,2231
ABC,ABC2024000075,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,No,26,Three Or More Topping Pizza,26_Three Or More Topping Pizza,Pizza,6,2,13,2112,2231
ABC,ABC2024000076,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,No,31,Green Pepper and Onion Pizza Roll,31_Green Pepper and Onion Pizza Roll,Pizza,6,11,65,2061,2231
ABC,ABC2024000077,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,Yes,47,Feta Fingers,47_Feta Fingers,Appetizers,7,10,68,2057,2231
ABC,ABC2024000078,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,No,42,Grilled Cheese sandwich,42_Grilled Cheese sandwich,Sandwiches,8,3,26,2100,2231
ABC,ABC2024000079,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,Yes,9,Potluck German Potato Salad,9_Potluck German Potato Salad,Salads,2,8,15,2110,2231
ABC,ABC2024000080,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,No,43,Reuben sandwich,43_Reuben sandwich,Sandwiches,8,9,69,2056,2231
ABC,ABC2024000081,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,Yes,33,Cincinnati Chili,33_Cincinnati Chili,Pasta,8,2,17,2108,2231
ABC,ABC2024000082,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,Yes,46,Cheese Bread,46_Cheese Bread,Appetizers,4,11,43,2082,2231
ABC,ABC2024000083,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,No,14,Coffee,14_Coffee,Beverages,5,6,32,2093,2231
ABC,ABC2024000084,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,Yes,42,Grilled Cheese sandwich,42_Grilled Cheese sandwich,Sandwiches,8,3,26,2100,2231
ABC,ABC2024000085,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,No,21,Pizza Blanca,21_Pizza Blanca,Pizza,5,4,22,2104,2231
ABC,ABC2024000086,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,No,45,Garlic Bread,45_Garlic Bread,Appetizers,5,8,38,2088,2231
ABC,ABC2024000087,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,Yes,2,Shrimp and Lentil Bowls,2_Shrimp and Lentil Bowls,Salads,3,6,19,2106,2231
ABC,ABC2024000088,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,Yes,31,Green Pepper and Onion Pizza Roll,31_Green Pepper and Onion Pizza Roll,Pizza,1,11,11,2115,2231
ABC,ABC2024000089,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,No,10,Wedge Salad with Blue Cheese Dressing,10_Wedge Salad with Blue Cheese Dressing,Salads,1,1,1,2124,2231
ABC,ABC2024000090,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,No,50,Mozzarella Sticks,50_Mozzarella Sticks,Appetizers,1,11,11,2115,2231
ABC,ABC2024000091,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,Yes,45,Garlic Bread,45_Garlic Bread,Appetizers,7,8,53,2073,2231
ABC,ABC2024000092,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,Yes,22,Small Pizza,22_Small Pizza,Pizza,4,11,43,2082,2231
ABC,ABC2024000093,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,No,45,Garlic Bread,45_Garlic Bread,Appetizers,3,8,23,2103,2231
ABC,ABC2024000094,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,Yes,1,Avocado Salad,1_Avocado Salad,Salads,7,6,45,2080,2231
ABC,ABC2024000095,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,No,3,Pork Salad,3_Pork Salad,Salads,2,8,15,2110,2231
ABC,ABC2024000096,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,No,40,Cheesesteak sandwich,40_Cheesesteak sandwich,Sandwiches,1,1,1,2124,2231
ABC,ABC2024000097,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,Yes,39,Fried Chicken Sandwich,39_Fried Chicken Sandwich,Sandwiches,5,4,22,2104,2231
ABC,ABC2024000098,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,Yes,49,Hot Wings,49_Hot Wings,Appetizers,5,1,5,2120,2231
ABC,ABC2024000099,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,No,17,Bubble tea,17_Bubble tea,Beverages,6,10,58,2067,2231
ABC,ABC2024000100,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,No,15,Lemonade,15_Lemonade,Beverages,1,3,3,2122,2231
ABC,ABC2024000101,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,Yes,43,Reuben sandwich,43_Reuben sandwich,Sandwiches,3,9,26,2100,2231
ABC,ABC2024000102,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,M,Yes,41,Cubano sandwich,41_Cubano sandwich,Sandwiches,8,6,52,2074,2231
ABC,ABC2024000103,125580367.0,400,Chicago,Illinois,531543,2024-08-31,12:07,PM,8.0,August,2024.0,Summer,Delivery,No,No,F,No,43,Reuben sandwich,43_Reuben sandwich,Sandwiches,3,9,26,2100,2231
ABC,ABC2024000104,176580367.0,376,Dallas,Texas,415306,2024-08-22,14:44,PM,8.0,August,2024.0,Summer,Carry Out,Yes,Yes,F,No,20,Pizza Cookie,20_Pizza Cookie,Pizza,1,6,6,1029,1036
ABC,ABC2024000105,176580367.0,376,Dallas,Texas,415306,2024-08-22,14:44,PM,8.0,August,2024.0,Summer,Carry Out,Yes,Yes,M,Yes,43,Reuben sandwich,43_Reuben sandwich,Sandwiches,3,9,26,1010,1036
ABC,ABC2024000106,176580367.0,376,Dallas,Texas,415306,2024-08-22,14:44,PM,8.0,August,2024.0,Summer,Carry Out,Yes,Yes,M,Yes,35,American Chop Suey,35_American Chop Suey,Pasta,8,2,17,1018,1036
ABC,ABC2024000107,176580367.0,376,Dallas,Texas,415306,2024-08-22,14:44,PM,8.0,August,2024.0,Summer,Carry Out,Yes,Yes,M,No,26,Three Or More Topping Pizza,26_Three Or More Topping Pizza,Pizza,7,2,15,1021,1036
ABC,ABC2024000108,176580367.0,376,Dallas,Texas,415306,2024-08-22,14:44,PM,8.0,August,2024.0,Summer,Carry Out,Yes,Yes,M,No,41,Cubano sandwich,41_Cubano sandwich,Sandwiches,2,6,13,1023,1036
ABC,ABC2024000109,176580367.0,376,Dallas,Texas,415306,2024-08-22,14:44,PM,8.0,August,2024.0,Summer,Carry Out,Yes,Yes,M,Yes,12,Grilled steak salad,12_Grilled steak salad,Salads,5,4,22,1014,1036
ABC,ABC2024000110,176580367.0,376,Dallas,Texas,415306,2024-08-22,14:44,PM,8.0,August,2024.0,Summer,Carry Out,Yes,Yes,M,Yes,26,Three Or More Topping Pizza,26_Three Or More Topping Pizza,Pizza,7,2,15,1021,1036
ABC,ABC2024000111,176580367.0,376,Dallas,Texas,415306,2024-08-22,14:44,PM,8.0,August,2024.0,Summer,Carry Out,Yes,Yes,M,No,38,Mac 'N Cheese,38_Mac 'N Cheese,Pasta,5,4,22,1014,1036
ABC,ABC2024000112,176580367.0,376,Dallas,Texas,415306,2024-08-22,14:44,PM,8.0,August,2024.0,Summer,Carry Out,Yes,Yes,F,Yes,3,Pork Salad,3_Pork Salad,Salads,8,8,60,975,1036
ABC,ABC2024000113,176580367.0,376,Dallas,Texas,415306,2024-08-22,14:44,PM,8.0,August,2024.0,Summer,Carry Out,Yes,Yes,M,No,36,Penne Alla Vodka,36_Penne Alla Vodka,Pasta,7,5,38,998,1036
ABC,ABC2024000114,176580367.0,376,Dallas,Texas,415306,2024-08-22,14:44,PM,8.0,August,2024.0,Summer,Carry Out,Yes,Yes,M,No,42,Grilled Cheese sandwich,42_Grilled Cheese sandwich,Sandwiches,3,3,10,1026,1036
